ID;Gender;DateOfBirth;UmbracoMemberId;Leeftijd;leeftijd groep;1_1;1_2;1_3;1_4;1_5;1_6;2_1;2_2;2_3;2_4;2_5;2_6;2_7;2_8;2_9;2_10;2_11;2_12;2_13;2_14;2_15;2_16;2_17;2_18;3_1;3_2;3_3;3_4;3_5;3_6;3_7;3_8;3_9;3_10;3_11;3_12;4_1;4_2;4_3;4_4;4_5;4_6;4_7;4_8;4_9;4_10;4_11;4_12;4_13;4_14;4_15;4_16;4_17;4_18;4_19;4_20;5_1;5_2;5_3;5_4;5_5;5_6;5_7;5_8;5_9;5_10;5_11;5_12;5_13;5_14;5_15;6_2;6_3;6_4;6_5;6_6;6_7;6_8;6_9;6_10;6_11;6_12;6_16;6_17;6_18;6_19;6_20;6_21;7_1;7_2;7_3;7_4;7_5;7_6;7_7;8_1;8_2;8_3;8_4;8_5;8_6;8_7;8_8;9_1;9_3;9_7;9_8;9_9;9_10;9_11;10_1;10_2;10_3;10_4;10_5;10_6;10_7;10_8;11_1;11_2;109_7;109_8;108_1;108_2;108_3;108_4;108_5;109_1;109_2;109_4;109_6;Seizoen 20-21.JO_Team;Seizoen 20-21.Finals
C3273A83-2303-4E4C-84CB-7274DF16BB80;0;15/02/2009 00:00;20912;12;<13 - 11 of 12 jaar;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;4;4;3;4;3;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;1
19FD0ED8-C7F5-40CB-B5D6-73730FFD0452;0;23/05/2006 00:00;21042;15;15-18 - 15,16,17, of 18 jaar;4;4;3;4;3;5;5;3;3;3;3;3;4;3;4;4;2;3;4;4;4;3;3;3;4;4;4;4;4;4;4;3;4;3;4;4;4;4;2;2;3;4;4;4;4;3;4;4;3;3;3;3;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;3;4;3;3;10;5;10;3;5;15;2;NULL;3;3;2;3;3;4;3;4;3;4;3;3;3;2;4;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
84BFCEE1-445C-43DC-A2D5-73965F4C4549;0;21/11/2013 00:00;23428;8;<9 - 8 jaar of jonger;1;1;1;5;5;5;1;3;5;1;2;3;4;5;3;3;5;3;3;4;2;5;2;4;5;5;5;5;5;5;5;5;3;5;5;5;5;1;3;3;3;5;5;5;4;4;4;3;3;3;3;3;4;4;3;3;5;5;5;5;5;5;3;3;5;5;5;5;4;5;5;1;5;1;4;6;3;1;4;NULL;NULL;1;3;2;5;5;5;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
2D921007-8824-4D96-9DB1-7429AB1BE804;0;09/01/2013 00:00;22673;8;<9 - 8 jaar of jonger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;3;3;4;5;2;1;4;NULL;NULL;2;3;3;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;4;4;4;3;3;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
32107A84-6999-4BC9-A322-746F83A89E29;1;19/02/2013 00:00;20303;8;<9 - 8 jaar of jonger;3;1;2;5;5;5;5;5;5;5;NULL;NULL;5;2;4;1;1;5;4;5;1;1;4;4;5;5;5;5;5;5;5;3;4;2;5;5;4;2;2;2;4;4;4;2;4;4;4;4;2;3;3;3;4;4;3;3;5;5;5;4;4;5;2;4;1;5;5;5;3;3;5;0;5;2;2;2;6;1;4;NULL;NULL;2;2;3;5;5;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
56F364A1-042A-4AC6-B270-74DB4E42EB24;0;21/11/2007 00:00;22739;14;<15 - 13 of 14 jaar;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;3;3;2;2;3;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
47C6C557-CB05-4DE7-A5D9-7562D0BAF683;0;10/08/2015 00:00;21186;6;<9 - 8 jaar of jonger;2;2;2;5;5;5;3;3;4;2;4;3;3;3;4;1;1;1;2;1;1;1;1;1;3;5;5;5;4;3;3;1;2;2;5;5;3;4;3;3;4;4;4;2;4;4;2;2;4;4;3;4;3;4;4;4;5;5;5;4;5;4;4;3;4;5;4;5;3;4;4;1;5;0;1;1;7;1;2;NULL;NULL;2;3;2;5;5;5;5;2;4;3;3;2;3;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
7731C19E-CD72-44E7-8C97-7645D7E96C28;0;03/04/2012 00:00;20414;9;<11 - 9 of 10 jaar;4;1;2;4;5;5;4;4;5;4;3;4;4;4;4;2;1;2;1;2;2;3;3;1;4;5;5;5;4;5;4;3;3;3;5;5;4;5;4;4;4;4;4;2;4;4;4;5;3;3;1;4;5;5;5;4;5;5;5;5;5;4;4;3;4;5;5;5;4;5;5;4;2;4;3;45;8;1;5;NULL;NULL;2;2;4;5;5;5;5;3;4;4;3;3;3;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;2;3;2;4;3;3;3;NULL;NULL;130;29;2.00;4.00;0.00;3.00;1.00;3.00;1.00;1.00;2.00;0;0
E5A7E801-E0EE-4EB1-A5C3-7F1A622E3F53;0;07/11/2011 00:00;23196;10;<11 - 9 of 10 jaar;1;1;1;5;5;5;4;5;4;5;4;5;3;4;4;2;1;2;1;1;3;1;4;1;2;5;5;2;5;2;5;3;3;5;5;2;3;4;5;4;3;3;3;4;3;3;3;3;3;3;3;3;3;2;3;3;5;4;5;5;4;4;4;4;4;5;5;3;4;3;3;5;5;5;3;3;7;1;5;NULL;NULL;2;3;2;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
247ECB2B-B7FE-4622-9445-80921F737EC2;0;01/07/2004 00:00;20561;17;15-18 - 15,16,17, of 18 jaar;4;3;4;5;5;2;5;5;4;5;5;4;4;NULL;4;1;1;1;4;4;4;5;4;3;2;3;4;5;3;4;1;4;1;4;5;5;5;5;3;4;5;5;2;4;4;2;4;5;4;4;5;5;5;5;3;5;5;5;5;4;5;4;5;1;5;5;5;4;5;5;5;5;3;1;4;8;2;2;NULL;3;1;1;1;1;4;1;1;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
6E8F687D-86A2-4B7A-94CE-821382185060;0;06/07/2010 00:00;22634;11;<13 - 11 of 12 jaar;2;4;1;5;5;5;5;5;5;5;5;5;5;4;5;2;1;1;1;2;4;2;2;1;4;5;5;5;4;4;2;2;3;2;5;5;5;5;4;5;5;5;4;5;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;4;4;5;5;5;4;5;5;5;7;3;2;4;4;2;1;6;NULL;NULL;1;4;3;5;4;5;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;3;4;3;3;4;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
55CB9854-E550-409D-8062-84011ECFDF2C;0;02/11/2012 00:00;22747;9;<11 - 9 of 10 jaar;3;2;3;4;5;3;4;5;4;4;4;4;4;4;5;3;4;4;4;3;5;4;4;3;3;4;4;3;4;4;4;3;3;4;4;4;4;4;4;4;4;4;5;5;5;4;5;5;4;4;3;5;4;5;4;5;4;4;5;3;5;4;5;4;4;5;5;5;4;5;4;0;0;0;10;10;0;1;4;NULL;NULL;2;3;4;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;3;4;4;2;3;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
2A235B5B-B8AC-45FB-9FCD-849781921C4D;1;30/11/2015 00:00;21467;6;<9 - 8 jaar of jonger;5;1;1;5;5;5;5;5;3;5;5;2;5;2;3;1;1;1;5;5;3;1;4;5;1;4;4;4;5;3;3;3;3;1;5;5;2;2;3;3;3;4;4;4;4;4;3;3;4;3;2;3;2;3;3;4;5;4;4;5;4;4;4;3;1;5;4;4;4;4;4;1;0;1;1;2;4;1;2;NULL;NULL;2;3;3;5;5;5;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;3;3;3;3;3;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
AF6AC764-FEB5-446C-827A-8519B5C51C74;1;18/12/2007 00:00;21516;14;<15 - 13 of 14 jaar;2;1;4;5;5;5;5;5;5;5;5;5;5;4;5;4;2;1;2;4;2;5;2;2;1;5;5;5;5;4;3;3;3;5;5;5;4;5;4;4;5;4;4;4;5;3;4;3;4;4;3;5;4;5;3;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;4;3;4;2;2;NULL;1;3;2;2;2;5;4;4;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;4;3;3;3;3;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1
73CFE8E6-6BBE-47F5-90AC-853F8DF0E6A0;0;17/02/2014 00:00;21955;7;<9 - 8 jaar of jonger;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;3;3;3;3;3;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
EE269C7B-5E7E-4309-8AC4-749A12554EC0;0;10/06/2014 00:00;20867;7;<9 - 8 jaar of jonger;5;1;3;5;5;5;4;4;5;5;4;5;5;4;5;1;1;1;1;1;1;3;1;1;5;5;5;5;4;5;3;1;3;1;5;5;4;3;3;3;3;4;4;3;3;3;3;3;3;3;4;3;3;4;4;4;5;5;3;5;4;5;3;3;3;5;5;5;3;3;3;1;5;0;1;1;5;1;3;NULL;NULL;2;3;2;5;5;5;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
E3C17B08-D71A-4F10-B88A-751A3553851A;0;26/05/2011 00:00;21226;10;<11 - 9 of 10 jaar;1;1;1;5;5;5;5;5;4;5;4;5;5;5;4;1;1;1;1;1;1;1;1;1;1;5;5;4;5;1;2;1;1;2;5;5;5;3;2;4;4;4;4;4;3;3;4;4;3;3;2;3;4;4;3;4;5;5;4;4;4;4;5;4;2;5;5;5;5;5;4;3;3;3;3;2;3;1;6;NULL;NULL;2;2;3;5;5;5;5;4;3;3;3;3;3;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
8E92BC2E-3CA5-46B2-9D8C-75F3ACC6D4B8;0;22/01/2005 00:00;22225;16;15-18 - 15,16,17, of 18 jaar;1;3;3;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
0D9C4412-AE42-40E5-BDF3-763FA689E682;0;17/02/2010 00:00;22640;11;<13 - 11 of 12 jaar;3;1;2;5;4;5;3;2;5;4;4;3;3;4;4;4;2;3;4;4;3;4;3;1;3;5;4;5;5;4;1;2;2;4;4;5;4;3;2;2;4;4;4;3;4;2;5;4;4;4;4;5;5;5;3;4;5;5;5;4;4;4;3;3;1;4;5;5;5;4;4;4;5;4;3;4;9;1;7;NULL;NULL;2;2;3;4;5;4;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;4;4;3;3;3;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
57513538-6183-477C-9B69-76D783F4D75E;0;20/10/2010 00:00;21715;11;<13 - 11 of 12 jaar;3;1;3;5;5;5;3;4;4;4;3;4;3;2;3;3;2;4;2;3;3;2;3;4;5;5;5;5;5;5;5;4;4;4;5;5;4;2;2;2;3;2;2;4;3;3;4;5;5;5;4;4;5;5;3;5;5;5;4;5;5;5;3;3;2;5;5;5;4;3;3;3;3;2;3;4;2;1;6;NULL;NULL;2;3;2;5;5;4;5;3;4;2;2;3;3;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;1
7E189371-D4DF-4E16-9417-788B71C735E4;0;22/06/2014 00:00;22709;7;<9 - 8 jaar of jonger;1;1;1;5;5;5;5;5;5;4;4;5;5;5;5;1;1;1;1;1;1;3;1;1;5;5;5;5;5;5;3;1;1;1;5;5;5;5;4;4;4;4;5;3;4;3;3;3;3;4;2;4;5;5;5;5;5;5;5;5;5;5;2;4;2;5;5;5;5;5;3;2;5;2;2;6;4;1;3;NULL;NULL;2;1;3;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;4;4;4;4;4;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
D0E472B2-38DB-44D3-B5C4-7A013C72E0E1;1;12/06/2011 00:00;20354;10;<11 - 9 of 10 jaar;2;2;2;5;5;5;2;2;4;5;4;5;3;3;4;4;2;2;2;1;2;2;2;1;2;5;5;4;5;2;3;3;4;2;5;5;2;2;2;2;4;4;4;3;4;4;3;3;2;2;2;4;4;4;3;3;5;4;4;5;4;4;4;3;3;5;5;4;4;3;3;3;2;1;2;2;1;1;6;NULL;NULL;2;NULL;3;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
E8C45A53-6708-47BC-8652-768031B0C2BF;1;02/10/2011 00:00;22242;10;<11 - 9 of 10 jaar;4;1;2;5;5;5;2;2;5;2;4;4;4;5;5;2;1;2;1;2;1;4;1;2;1;5;5;5;4;4;5;2;2;1;5;5;4;4;4;4;4;4;2;2;2;2;4;4;4;4;2;2;2;2;2;2;4;5;3;5;5;5;4;3;2;5;5;4;4;4;4;5;5;5;2;3;3;1;6;NULL;NULL;2;3;2;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
1C120D97-65D7-4302-BF1D-784B03A09041;0;25/01/2008 00:00;21049;13;<15 - 13 of 14 jaar;1;2;1;5;5;5;5;5;5;5;5;5;5;4;5;3;1;2;2;3;1;2;1;1;1;5;5;5;5;1;4;1;1;1;5;5;5;2;1;1;5;5;5;5;5;5;5;1;1;1;1;5;4;5;4;5;5;5;3;5;5;5;5;3;4;5;5;5;5;5;5;9;3;9;2;3;3;2;NULL;1;4;2;3;4;5;4;5;5;4;4;4;4;4;4;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
B86B7427-ADCA-4DFD-88FF-79B045B40639;0;28/07/2011 00:00;21960;10;<11 - 9 of 10 jaar;2;1;4;5;4;1;3;3;2;5;2;5;4;3;2;1;1;1;1;1;1;3;2;1;5;5;5;5;1;5;1;1;4;1;5;5;5;4;3;3;3;3;3;5;3;2;3;3;2;1;1;4;5;5;4;4;5;5;4;5;5;5;5;4;5;5;5;5;5;5;5;4;3;4;3;3;6;1;6;NULL;NULL;2;4;3;5;5;4;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;1
4954EFAB-B9CF-4515-9A37-7A21BF5045BC;0;20/11/2010 00:00;21555;11;<13 - 11 of 12 jaar;1;1;1;5;5;5;4;4;4;5;4;4;4;5;5;2;3;3;2;3;2;4;5;2;5;4;4;4;5;4;5;3;4;1;4;4;4;3;3;4;5;4;4;5;4;4;4;4;5;5;3;4;3;3;3;4;4;4;4;5;4;4;4;3;3;5;5;4;4;4;4;5;3;5;4;5;4;1;6;NULL;NULL;2;4;3;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
5D65C600-DD26-47EE-BB45-7A460816BAF3;0;22/12/2014 00:00;21537;7;<9 - 8 jaar of jonger;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;1;3;1;1;5;5;5;5;5;5;5;3;3;3;5;5;4;5;4;4;4;5;5;5;4;4;5;4;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;NULL;5;5;4;5;5;5;2;5;1;2;2;4;1;3;NULL;NULL;2;2;2;5;5;5;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
C3E81290-A60F-4FEC-BA3F-7B99F1CF6437;0;24/02/2003 00:00;22341;18;15-18 - 15,16,17, of 18 jaar;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;4;3;4;3;4;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
7495BC93-DF25-4088-90FB-7C72B091B5DF;0;24/08/2012 00:00;20468;9;<11 - 9 of 10 jaar;2;2;2;5;5;5;4;4;4;4;4;5;5;5;5;1;1;1;1;1;1;4;3;1;4;5;5;4;5;4;4;3;4;NULL;3;4;3;3;3;3;3;4;4;4;3;3;4;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;2;2;2;4;4;5;4;4;4;4;5;3;2;3;2;1;4;NULL;NULL;2;2;2;5;4;4;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
17D12F66-B967-4D44-A04B-507F967E6DA6;0;27/03/2003 00:00;23211;18;15-18 - 15,16,17, of 18 jaar;1;1;1;4;4;5;4;4;5;4;3;4;5;5;5;3;4;5;2;3;2;4;4;1;5;5;4;5;5;4;5;3;4;2;2;4;4;3;2;2;4;2;2;2;2;2;3;3;3;2;2;3;5;5;2;4;5;5;5;5;5;5;4;2;4;5;5;5;5;5;4;15;5;1;2;0;12;NULL;NULL;NULL;NULL;1;4;4;5;4;5;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
